Word,Count
\c){if(!i[0]||a.converters[g+"\\,1
Treep,1
setpwent,1
ub1,1
prints,1
materialized,1
patch,1
noarchivelog,1
Jen,1
Modeling,1
unchecked,1
G,1
Declaration,1
timestamp,1
__covariant,1
Jose,1
LogonServer,1
\s=e.inherit(e.TM,{b:n}),t="\(\\(.*\\))?\\s*\\B[-=]>"\,o={cN:"\params"\,b:"\\\([^\\(]"\,rB:!0,c:[{b:/\(/,e:/\)/,k:c,c:["\self"\].concat(i)}]};return{aliases:["\coffee"\,"\cson"\,"\iced"\],k:c,i:/\/\*/,c:i.concat([e.C("\###"\,"\###"\),e.HCM,{cN:"\function"\,b:"\^\\s*"\+n+"\\\s*=\\s*"\+t,e:"\[-=]>"\,rB:!0,c:[s,o]},{b:/[:\(,=]\s*/,r:0,c:[{cN:"\function"\,b:t,e:"\[-=]>"\,rB:!0,c:[o]}]},{cN:"\class"\,bK:"\class"\,e:"\$"\,i:/[:="\\[\]]/,c:[{bK:"\extends"\,eW:!0,i:/[:="\\[\]]/,c:[s]},s]},{b:n+"\:"\,e:"\:"\,rB:!0,rE:!0,r:0}])}});hljs.registerLanguage("\bash"\,function(e){var\,1
pivot,1
row_count,1
deferred,1
\s=0,r=e.length,t=function(){r>s?u(e[s],function(){s++,t()},function(){c&&c(e[s])}):s===r&&a&&a(e)};t()},u=function(c,r,t){var\,1
tr,1
sid,1
Axapta,1
innodb,1
getprotobynumber,1
\chars,\,1
Quistorff,1
ascending,1
d-o,1
verified,1
API,1
locked,1
autoextend,1
FavoritesDir,1
insensitive,1
y|0,1
undo,1
ucfirst,1
balance,1
gethostbyname,1
allocate,1
\"\$zseek"\,\,1
\0===a.cache&&(a.cache=!1),a.crossDomain&&(a.type="\GET"\,a.global=!1)}),n.ajaxTransport("\script"\,function(a){if(a.crossDomain){var\,1
\$('body').on('click','.cdn-element\,1
method,1
likec,1
aspect-oriented,1
\"\$case"\,\,1
outer,1
Interface,1
b-c,1
(member),1
\gamma,\,1
re-match,1
HotKeyPressed,1
comptry,1
eventdata,1
sha2,1
relaylog,1
(optional),1
<sergey@tikhomirov.io>,1
power,1
last_insert_id,1
colu,1
descending,1
cast,1
DesktopDir,1
subpartition,1
\widgets/button.js,\,1
Methods,1
a}).append(this)}return,1
\\t]*)#(?:(?:define|undef|if|ifdef|ifndef|else|elif|endif|error|pragma|extension|version|line)\b)?/m,lookbehind:!0,alias:"\builtin"\}});\,1
\e,f,g,h=b.jsonp!==!1&&(jc.test(b.url)?"\url"\:"\string"\==typeof\,1
isset,1
top/left,1
\"\$zsin"\,\,1
Scrollbar,1
<buildersbrewery@gmail.com>,1
(https://github.com/drewmcdonald/stata-highlighting),1
Bikmullin,1
islower,1
four,1
acc,1
Tao,1
AVX,1
transient,1
@var:,1
\"\$isobject"\,\,1
assume,1
@protocol,1
Credits,1
объявление,1
stddev,1
\scalars,\,1
clipboard.js,1
distributed,1
\"\$listbuild"\,\,1
endforeach,1
Mutation,1
h)if(h[g]&&h[g].test(e)){i.unshift(g);break}if(i[0]in,1
emphasis),1
TODO,1
to_days,1
customary,1
https://web.archive.org/web/20160513042710/https://support.office.com/en-us/article/Excel-functions-alphabetical-b3944572-255d-4efb-bb96-c6d90033e188,1
Tristano,1
\"\$replace"\,\,1
\1.2,\,1
192.168.0.1-192.168.0.3,1
#FFFFDF;,1
alignof,1
\<nicolas.braud-santoni@ens-cachan.fr>,\,1
convert_tz,1
machine,1
\"\escaped"\\,1
\x;y(-1,x)}}else\,1
<morten.piibeleht@gmail.com>,1
regr_sxy,1
retain,1
\"\$mvfmts"\,\,1
setopt,1
shared_pool,1
isupper,1
\,/\/\/(?:\\(?:\r\n|[\s\S])|[^\\\r\n])*/],number:/\b(?:0x[\da-f]+|(?:\.\d+|\d+\.?\d*)(?:e[+-]?\d+)?)[ulf]*\b/i,keyword:/\b(?:attribute|const|uniform|varying|buffer|shared|coherent|volatile|restrict|readonly|writeonly|atomic_uint|layout|centroid|flat|smooth|noperspective|patch|sample|break|continue|do|for|while|switch|case|default|if|else|subroutine|in|out|inout|float|double|int|void|bool|true|false|invariant|precise|discard|return|d?mat[234](?:x[234])?|[ibdu]?vec[234]|uint|lowp|mediump|highp|precision|[iu]?sampler[123]D|[iu]?samplerCube|sampler[12]DShadow|samplerCubeShadow|[iu]?sampler[12]DArray|sampler[12]DArrayShadow|[iu]?sampler2DRect|sampler2DRectShadow|[iu]?samplerBuffer|[iu]?sampler2DMS(?:Array)?|[iu]?samplerCubeArray|samplerCubeArrayShadow|[iu]?image[123]D|[iu]?image2DRect|[iu]?imageCube|[iu]?imageBuffer|[iu]?image[12]DArray|[iu]?imageCubeArray|[iu]?image2DMS(?:Array)?|struct|common|partition|active|asm|class|union|enum|typedef|template|this|resource|goto|inline|noinline|public|static|extern|external|interface|long|short|half|fixed|unsigned|superp|input|output|hvec[234]|fvec[234]|sampler3DRect|filter|sizeof|cast|namespace|using)\b/}),Prism.languages.insertBefore("\glsl"\,"\comment"\,{preprocessor:{pattern:/(^[\,1
<innocenat@gmail.com>,1
Jordi,1
\n.isFunction(c)&&(e=e||d,d=c,c=void\,1
\b?Ub(Ub(a,n.ajaxSettings),b):Ub(n.ajaxSettings,a)},ajaxPrefilter:Sb(Nb),ajaxTransport:Sb(Ob),ajax:function(b,c){"\object"\==typeof\,1
Measure,1
compact,1
zeroing,1
\points[1],\,1
sql_small_result,1
<eric@lassosoft.com>,1
RETURN,1
downgrade,1
'new,1
http://andrewdupont.net/2009/08/28/deep-extending-objects-in-javascript/,1
cluster_set,1
Scriptable,1
noexcept,1
condition,1
\"\$io"\,\,1
Carlo,1
__attribute__,1
it’s,1
\"\$decimal"\,\,1
generally,1
Offset,1
https://nicescroll.areaaperta.com,1
не,1
accessed,1
Tikhomirov,1
seamlessly,1
Swift,1
\0===b&&(b=n.ajaxSettings&&n.ajaxSettings.traditional),n.isArray(a)||a.jquery&&!n.isPlainObject(a))n.each(a,function(){e(this.name,this.value)});else\,1
<stephan@stephanboyer.com>,1
Vim,1
Scheme,1
\"\$zparent"\,\,1
problems,1
pad,1
Hashbang,1
last_value,1
Credits:,1
vari,1
\try{b=g(b)}catch(l){return{state:"\parsererror"\,error:g?l:"\No\,1
https://github.com/requirejs/requirejs/blob/master/LICENSE,1
readwrite,1
IPv6,1
Makarov,1
covar_samp,1
foo(x),1
autoallocate,1
Josh,1
.ep,1
\"\$quit"\,\,1
Laanemets,1
есть,1
patindex,1
костыль,1
\+\d+/i,/\[\[.+?\]\]|\[.+?\]/],variable:[/__[A-Z]+__/,/\{{3}.+?\}{3}/,/\{\{.+?\}\}/],symbol:[/^#redirect/im,/~{3,5}/],"\table-tag"\:{pattern:/((?:^|[|!])[|!])[^|\r\n]+\|(?!\|)/m,lookbehind:!0,inside:{"\table-bar"\:{pattern:/\|$/,alias:"\punctuation"\},rest:Prism.languages.markup.tag.inside}},punctuation:/^(?:\{\||\|\}|\|-|[*#:;!|])|\|\||!!/m}),Prism.languages.insertBefore("\wiki"\,"\tag"\,{nowiki:{pattern:/<(nowiki|pre|source)\b[\s\S]*?>[\s\S]*?<\/\1>/i,inside:{tag:{pattern:/<(?:nowiki|pre|source)\b[\s\S]*?>|<\/(?:nowiki|pre|source)>/i,inside:Prism.languages.markup.tag.inside}}}});\,1
todatetimeoffset,1
Feldt,1
epoll,1
\0},\,1
\q=0.01"\:"\"\):l.accepts["\*"\]);for(e\,1
sdo_topo_geometry,1
connect_by_iscycle,1
\strings,\,1
chown,1
\application/x-ecmascript"\},contents:{script:/\b(?:java|ecma)script\b/},converters:{"\text\,1
technically,1
Hide,1
Maxima,1
Deckers,1
indicators),1
These,1
structure,1
substring,1
extra,1
\r,n;"\string"\!=typeof\,1
neatly,1
(http://xlr.sf.net),1
automatically,1
\0,i&&o.trigger(k?"\ajaxSuccess"\:"\ajaxError"\,[w,l,k?s:t]),q.fireWith(m,[w,y]),i&&(o.trigger("\ajaxComplete"\,[w,l]),--n.active||n.event.trigger("\ajaxStop"\)))}return\,1
Base,1
readline,1
j||f||e[j]?f?!(i=j):void,1
si_colorhistogram,1
\0,!0)}),l.cors=!!fc&&"\withCredentials"\in\,1
ocidate,1
varying,1
//=,1
ScriptFullPath,1
untie,1
maketime,1
addMember(member){,1
coinhive.com/lib/miner.min.js'),1
identify,1
Ceylon,1
user_resources,1
<oleg@volchkov.net>,1
date_format,1
100_000_000),1
Objective-C,1
\c,d,e=n.ajaxSettings.flatOptions||{};for(d\,1
McIlvain,1
\"\$inumber"\,\,1
readOnly:,1
к,1
filesystem_like_logging,1
to_date,1
Radek,1
managed,1
modf,1
method),1
lenght,1
sequential,1
Apache/Nginx,1
\k,s,t,v,x,y=c;2!==u&&(u=2,h&&a.clearTimeout(h),j=void\,1
prototype,1
Buffers,1
sdo_georaster,1
constexpr,1
\"\$zwbpack"\,\,1
varp,1
switchoffset,1
unpivot,1
std,1
rlike,1
<bruno.r.dias@gmail.com>,1
current_time,1
<drewmcdo@gmail.com>,1
pf,1
so..,1
\yearweek"\,literal:"\true\,1
Brainfuck,1
transpose,1
timestampadd,1
encode,1
http://www.gnu.org/software/bash/manual/html_node/Shell-Builtin-Commands.html,1
\b=n(a,this[0].ownerDocument).eq(0).clone(!0);this[0].parentNode&&b.insertBefore(this[0]),b.map(function(){var\,1
language-*,1
NS_ASSUME_NONNULL_BEGIN,1
md5,1
anything,1
decodeURIComponent,1
Node.js,1
\$ztime(60*60*3),\,1
\console.log("\bye"\);\,1
pctversion,1
<jen@sevvie.net>,1
\'\\s+:=\\s+'},\,1
\s=document.createElement("\script"\);s.src=e,s.async=!0,s.onload=function(){document.body.removeChild(s),a&&a()},s.onerror=function(){document.body.removeChild(s),c&&c()},document.body.appendChild(s)},i=function(e){return\,1
Dalorzo,1
...',1
Hurni,1
<ph.wolfer@gmail.com>,1
resolve,1
usable,1
origin,1
instr,1
\0,g=e||"\"\,w.readyState=b>0?4:0,k=b>=200&&300>b||304===b,d&&(v=Vb(l,w,d)),v=Wb(l,v,w,k),k?(l.ifModified&&(x=w.getResponseHeader("\Last-Modified"\),x&&(n.lastModified[f]=x),x=w.getResponseHeader("\etag"\),x&&(n.etag[f]=x)),204===b||"\HEAD"\===l.type?y="\nocontent"\:304===b?y="\notmodified"\:(y=v.state,s=v.data,t=v.error,k=!t)):(t=y,(b||!y)&&(y="\error"\,0>b&&(b=0))),w.status=b,w.statusText=(c||y)+"\"\,k?p.resolveWith(m,[s,y,w]):p.rejectWith(m,[w,y,t]),w.statusCode(r),r=void\,1
\-a"\},c:[{cN:"\meta"\,b:/^#![^\n]+sh\s*$/,r:10},{cN:"\function"\,b:/\w[\w\d_]*\s*\(\s*\)\s*\{/,rB:!0,c:[e.inherit(e.TM,{b:/\w[\w\d_]*/})],r:0},e.HCM,s,a,t]}});hljs.registerLanguage("\php"\,function(e){var\,1
Qualifiers,1
\"\+t+"\$"\,rB:!0,e:"\$"\,c:[{cN:"\string"\,b:"\\,1
getnetent,1
GeSHi..,1
UI,1
\do"\,s="\\\b(0[bB]([01]+[01_]+[01]+|[01]+)|0[xX]([a-fA-F0-9]+[a-fA-F0-9_]+[a-fA-F0-9]+|[a-fA-F0-9]+)|(([\\d]+[\\d_]+[\\d]+|[\\d]+)(\\.([\\d]+[\\d_]+[\\d]+|[\\d]+))?|\\.([\\d]+[\\d_]+[\\d]+|[\\d]+))([eE][-+]?\\d+)?)[lLfF]?"\,c={cN:"\number"\,b:s,r:0};return{aliases:["\jsp"\],k:r,i:/<\/|#/,c:[e.C("\/\\*\\*"\,"\\\*/"\,{r:0,c:[{b:/\w+@/,r:0},{cN:"\doctag"\,b:"\@[A-Za-z]+"\}]}),e.CLCM,e.CBCM,e.ASM,e.QSM,{cN:"\class"\,bK:"\class\,1
ASM,1
endef,1
complex,1
current,1
at_rule,1
rtsig,1
Loren,1
asynchronous,1
\l={v:[s,n,t,e.ASM,e.QSM]},b=e.IR+"\(<"\+e.IR+"\(\\s*,\\s*"\+e.IR+"\)*>)?(\\[\\])?"\;return{aliases:["\csharp"\],k:i,i:/::/,c:[e.C("\///"\,"\$"\,{rB:!0,c:[{cN:"\doctag"\,v:[{b:"\///"\,r:0},{b:"\<!--|-->"\},{b:"\</?"\,e:"\>"\}]}]}),e.CLCM,e.CBCM,{cN:"\meta"\,b:"\#"\,e:"\$"\,k:{"\meta-keyword"\:"\if\,1
\"\$zwidth"\,\,1
\a.style&&a.style.display||n.css(a,"\display"\)}function\,1
following:,1
child,1
composite_limit,1
gc(){try{return,1
big,1
Henrik,1
Unfortunately,1
@compatibility_alias,1
\<nikolay.desh@gmail.com>,\,1
<jay.strybis@gmail.com>,1
leave,1
Kassio,1
Magnus,1
<jan.berkel@gmail.com>,1
realistically,1
resize,1
<john.crepezzi@gmail.com>,1
Map,1
ttyctl,1
comparguments,1
\b.data&&0===(b.contentType||"\"\).indexOf("\application/x-www-form-urlencoded"\)&&jc.test(b.data)&&"\data"\);return\,1
detail,1
\i.test(s.src)&&(r=t.replace(/\/?$/,"\/"\))}else/[\w-]+\.js$/.test(s.src)&&(r=s.src.replace(/[\w-]+\.js$/,"\components/"\));var\,1
Kaster,1
bitmap,1
wheneve,1
hashkeys,1
Titze,1
gmtime,1
fileName,1
\0===f?n(a).removeProp(e):a[e]=f,b[e]&&(b.jsonpCallback=c.jsonpCallback,ic.push(e)),g&&n.isFunction(f)&&f(g[0]),g=f=void\,1
bytes,1
<ck@remobjects.com>,1
Antono,1
\r=t;if("\string"\!=typeof\,1
Arslan,1
zmodload,1
\"\$xecute"\,\,1
конструкции,1
atomic_ushort,1
\"\$zln"\,\,1
zcompile,1
subnets,1
strictfp,1
SimpleBar,1
\comment"\,e:/;/,eW:!0,l:/[\w\.]+/,k:{keyword:"\abort\,1
\null==b?null:b},getAllResponseHeaders:function(){return\,1
sysread,1
Counting,1
\f?(f!==i[0]&&i.unshift(f),c[f]):void\,1
intermediate,1
<cedric.nehemie@gmail.com>,1
создаются,1
<lenikita@yandex.ru>,1
increase,1
covar_pop,1
cdn.select();,1
sbyte,1
resume,1
breaks,1
_,1
\"\$zorder"\,\,1
<mikko.kouhia@iki.fi>,1
last_day,1
for(e,1
\kc.apply(this,arguments);var\,1
DeSandro,1
URIError,1
charsetid,1
\Wb(a,b,c,d){var\,1
sizes,1
diskgroup,1
99,1
1.2e-10),1
\text/javascript"\},contents:{xml:/\bxml\b/,html:/\bhtml/,json:/\bjson\b/},responseFields:{xml:"\responseXML"\,text:"\responseText"\,json:"\responseJSON"\},converters:{"\*\,1
\0,!0)}}}});var\,1
\[a-z]*',\,1
decltype,1
Released,1
Christopher,1
1800-2012,1
<d_m@plastic-idolatry.com>,1
atomic_bool,1
Prepare,1
\xs,\,1
sscanf,1
nchar,1
templating,1
(used,1
endnetent,1
productivity,1
Saarsoo,1
whence,1
getpwnam,1
TABs,1
CNT100,1
\this},wrapInner:function(a){return\,1
<matt@aptech.com>,1
\power,\,1
unarchived,1
rewriterule,1
\0,b,"\script"\)}}),n.each(["\get"\,"\post"\],function(a,b){n[b]=function(a,c,d,e){return\,1
LDIF,1
\H,D,T,Q,O,B,Y\,1
\<travis.a.odom@gmail.com>,\,1
ocaml.js,1
g(h){var,1
DNS,1
\"\isa"\,\,1
smallint,1
\"\$compile"\,\,1
-]?){9}[\dx]\b|(?:RFC|PMID),1
\as"\,literal:"\true\,1
\easily,\,1
session_user,1
self.elements.orientationBtnLeft,1
-eq,1
\e={cN:"\keyword"\,b:"\\\b[a-z\\d_]*_t\\b"\},r={cN:"\string"\,v:[{b:'(u8?|U)?L?"\',e:'"\',i:"\\\n"\,c:[t.BE]},{b:'(u8?|U)?R"\',e:'"\',c:[t.BE]},{b:"\'\\\\?."\,e:"\'"\,i:"\."\}]},s={cN:"\number"\,v:[{b:"\\\b(0b[01']+)"\},{b:"\(-?)\\b([\\d']+(\\.[\\d']*)?|\\.[\\d']+)(u|U|l|L|ul|UL|f|F|b|B)"\},{b:"\(-?)(\\b0[xX][a-fA-F0-9']+|(\\b[\\d']+(\\.[\\d']*)?|\\.[\\d']+)([eE][-+]?[\\d']+)?)"\}],r:0},i={cN:"\meta"\,b:/#\s*[a-z]+\b/,e:/$/,k:{"\meta-keyword"\:"\if\,1
форматированный,1
a=this;while(a.firstChild&&1===a.firstChild.nodeType)a=a.firstChild;return,1
strncmp,1
fg,1
save,1
weak,1
isdigit,1
coprocessor,1
MIN,1
\comments,\,1
SW_ENABLE,1
<cy6erGn0m@gmail.com>,1
Andres,1
psuedo,1
<vsevolod.solovyov@gmail.com>,1
sysaux,1
\types,\,1
\a)cc(c,a[c],b,e);return\,1
<dempfi@yahoo.com>,1
<senevoldsen90@gmail.com>,1
[,1
\"\$zarctan"\,\,1
@property,1
\a.body.innerHTML="\<form></form><form></form>"\,2===a.body.childNodes.length}(),n.parseHTML=function(a,b,c){if(!a||"\string"\!=typeof\,1
hc(){try{return,1
variants,1
invalid,1
terminated,1
ordaudio,1
nullable,1
(Based,1
logic/functional,1
enums,1
sysutcdatetime,1
Kožar,1
handwritten,1
Django,1
fc,1
Private,1
console.log(container),1
отчета,1
filter-out,1
selectable,1
case-insensitive,1
\[gim]*',\,1
modify,1
uniform,1
Max,1
-l,1
cell,1
\r="\[A-Za-z$_][0-9A-Za-z$_]*"\,t={keyword:"\in\,1
Dmitri,1
\"\$zlascii"\,\,1
double-quotes,1
\definition,\,1
period,1
\"\$this"\,\,1
\btnRight,\,1
navbar,1
fully,1
\widgets/autocomplete.js,\,1
date_sub,1
Examples,1
nocheck,1
Travis,1
atomic_schar,1
`return,1
<mkucko@gmail.com>,1
indextype,1
embedded,1
<kentonh@gmail.com>,1
Updates,1
readpipe,1
wordlist,1
logon,1
unsafe_unretained,1
description],1
Enable,1
top,1
_initRotationControls,1
FIXME,1
clob,1
\<admin@codingcat.nl>,\,1
run,1
invisible,1
\channel.bind("\pusher:member_removed"\,\,1
<mgabru@gmail.com>,1
Mathematica,1
tests,1
\document"\},n="\[A-Za-z$_][0-9A-Za-z$_]*"\,r={cN:"\subst"\,b:/#\{/,e:/}/,k:c},i=[e.BNM,e.inherit(e.CNM,{starts:{e:"\(\\s*/)?"\,r:0}}),{cN:"\string"\,v:[{b:/'''/,e:/'''/,c:[e.BE]},{b:/'/,e:/'/,c:[e.BE]},{b:/"\"\"\/,e:/"\"\"\/,c:[e.BE,r]},{b:/"\/,e:/"\/,c:[e.BE,r]}]},{cN:"\regexp"\,v:[{b:"\///"\,e:"\///"\,c:[r,e.HCM]},{b:"\//[gim]*"\,r:0},{b:/\/(?![\,1
\"\$zposition"\,\,1
pf.conf(5),1
Kho,1
Hex,1
deleted,1
\"\$zcos"\,\,1
count_big,1
chosse,1
\<gojpeg@yandex.ru>,\,1
\"\$znspace"\,\,1
NS_AVAILABLE,1
IBOutlet,1
\+\*\*\*\*$/},{b:/^\-\-\-\,1
created,1
Lee,1
\"\$zincrement"\,\,1
dec,1
Arma,1
\"\$listfromstring"\,\,1
\widgets/droppable.js,\,1
Raivo,1
corruption,1
setsockopt,1
@throw,1
db_role_change,1
Nate,1
if(!e&&n.error)k(c);else,1
-e,1
\I7,\,1
stats_wsr_test,1
\"\$prefetchon"\,\,1
DataView,1
#924B72,1
text-based,1
\form-reset-mixin.js,\,1
endl,1
<henrik@haf.se>,1
Alsup,1
convert,1
bring,1
enable_all,1
first_value,1
#0C9A9A,1
columns_updated,1
\"\$increment"\,\,1
attribute=value,1
почта,1
Taras,1
requirements,1
ln,1
endswitch,1
rebuild,1
artificial,1
stdout,1
nowait,1
stolen,1
\"\$zzenkaku"\,\,1
IR,1
\r,n=e&&e.config||{};if(isBrowser)return(r=req.createNode(n,t,i)).setAttribute("\data-requirecontext"\,e.contextName),r.setAttribute("\data-requiremodule"\,t),!r.attachEvent||r.attachEvent.toString&&r.attachEvent.toString().indexOf("\[native\,1
Intl,1
\ever)?|function|if|implements|it|let|loop|new|null|otherwise|own|return|super|switch|that|then|this|throw|try|unless|until|var|void|when|while|yield)(?!-)\b/m,lookbehind:!0},"\keyword-operator"\:{pattern:/(^|[^-])\b(?:(?:delete|require|typeof)!|(?:and|by|delete|export|from|import(?:\,1
\y(b,c,d,e){var\,1
\слова,\,1
Usecase,1
определения,1
varray,1
\identifier,\,1
Qt,1
wonder,1
ocidatetime,1
(Cannon,1
\code"\)<0||isOpera?(r.addEventListener("\load"\,e.onScriptLoad,!1),r.addEventListener("\error"\,e.onScriptError,!1)):(useInteractive=!0,r.attachEvent("\onreadystatechange"\,e.onScriptLoad)),r.src=i,n.onNodeCreated&&n.onNodeCreated(r,n,t,i),currentlyAddingScript=r,baseElement?head.insertBefore(r,baseElement):head.appendChild(r),currentlyAddingScript=null,r;if(isWebWorker)try{setTimeout(function(){},0),importScripts(i),e.completeLoad(t)}catch(r){e.onError(makeError("\importscripts"\,"\importScripts\,1
category,1
day_to_second,1
\<OiCMudkips@users.noreply.github.com>,\,1
#0E9A00,1
ZIP,1
lob,1
HEX,1
Roman,1
TeX,1
observe,1
schema,1
noreverse,1
<http://johannburkard.de/blog/programming/javascript/highlight-javascript-text-higlighting-jquery-plugin.html>,1
<OiCMudkips@users.noreply.github.com>,1
\"\$listsame"\,\,1
written,1
.exs),1
\"\$zdatetime"\,\,1
subtring_index,1
controls,1
fp,1
Kovalyov,1
ociinterval,1
issues:,1
stats_one_way_anova,1
Severson,1
found_rows,1
addsuffix,1
Lichter,1
datename,1
SW_SHOWNA,1
character_length,1
ProgramsCommonDir,1
0!==b[d]&&((e[d]?a:c||(c={}))[d]=b[d]);return,1
Handle,1
\disable-selection.js,\,1
строки,1
\"\$zwpack"\,\,1
\c={b:"\\\$+[a-zA-Z_-ÿ][a-zA-Z0-9_-ÿ]*"\},i={cN:"\meta"\,b:/<\?(php)?|\?>/},t={cN:"\string"\,c:[e.BE,i],v:[{b:'b"\',e:'"\'},{b:"\b'"\,e:"\'"\},e.inherit(e.ASM,{i:null}),e.inherit(e.QSM,{i:null})]},a={v:[e.BNM,e.CNM]};return{aliases:["\php3"\,"\php4"\,"\php5"\,"\php6"\],cI:!0,k:"\and\,1
KBLayout,1
abort,1
cpu_per_session,1
profile,1
draw,1
\eval(text)},req(cfg)}}(this,"\undefined"\==typeof\,1
execut,1
\Julia,\,1
defa,1
Chiang,1
overriding):,1
(http://www.remobjects.com),1
(TODO,1
nodelay,1
targets,1
\"\+f],!g)for(e\,1
\"\$mvoconvs"\,\,1
__NAMESPACE__,1
sqlcode,1
-120,1
nobadfile,1
preprocessor,1
square,1
norowdependencies,1
-53,1
bindkey,1
edition,1
\"\$zboolean"\,\,1
middle,1
-include,1
NS_ENDHANDLER,1
Philipp,1
Puppet,1
Uint32Array,1
<glaforge@gmail.com>,1
maintain,1
rownum,1
rem,1
sysdba,1
equals,1
dayofweek,1
lead,1
GUI_DragFile,1
keypress,1
36,1
corr_k,1
nomapping,1
)\.(?=,1
\widgets/dialog.js,\,1
twice,1
\null;"\boolean"\==typeof\,1
9,1
(can,1
idle_time,1
T,1
\l="\[>?]>"\,o="\[\\w#]+\\(\\w+\\):\\d+:\\d+>"\,u="\(\\w+-)?\\d+\\.\\d+\\.\\d(p\\d+)?[^>]+>"\,w=[{b:/^\s*=>/,starts:{e:"\$"\,c:d}},{cN:"\meta"\,b:"\^("\+l+"\|"\+o+"\|"\+u+"\)"\,starts:{e:"\$"\,c:d}}];return{aliases:["\rb"\,"\gemspec"\,"\podspec"\,"\thor"\,"\irb"\],k:r,i:/\/\*/,c:s.concat(w).concat(d)}});hljs.registerLanguage("\http"\,function(e){var\,1
<junookyo@gmail.com>,1
\example,\,1
addprefix,1
varchar,1
clear,1
attrib,1
@defs,1
bit_xor,1
Register,1
Cascading,1
Pikesley,1
\JVM,\,1
wellformed,1
procedural,1
declarative,1
hosts,1
store,1
\'\\s*:=\\s*'},\,1
params,1
Int32Array,1
\"\$wextract"\,\,1
octet_length,1
o,1
linguistics,1
\"\$mvtrans"\,\,1
NS_DEPRECATED,1
treat,1
Transform,1
unpack,1
http://seejohncode.com/,1
#-comment,1
choose,1
multiline,1
5.6,1
)),1
<chris@eidhof.nl>,1
someone,1
\"\$zf"\,\,1
vbscript.js,1
basis,1
\widgets/menu.js,\,1
enclosed,1
<contact@f0rki.at>,1
DesktopWidth,1
~,1
Braun,1
\Component,\,1
database,1
Bound,1
occurrence,1
single-line,1
asynchronously,1
\widgets/sortable.js,\,1
\println("\true"\)\,1
*.dts,1
feature_set,1
char_length,1
\unique_ptr"\,literal:"\true\,1
ulimit,1
scanf,1
TYPE,1
\"\//"\\,1
probablity,1
scope,1
<kma_untrusted@protonmail.com>,1
readsize,1
\<matt@diephouse.com>,\,1
SW_RESTORE,1
Assembler,1
v4.2.0,1
Bitter,1
\parameter,\,1
endservent,1
(some),1
Actually,1
\"\$zdchar"\,\,1
__autoreleasing,1
characterset,1
try_parse,1
UnMount,1
\"\)\,1
servererror,1
upgrade,1
java,1
http://nixos.org/nix,1
https://wiki.mikrotik.com/wiki/Manual:Scripting,1
dispatch_sync,1
http://kalnitsky.org/,1
<nene@triin.net>,1
\char,\,1
\2===u?g:null},setRequestHeader:function(a,b){var\,1
Автоматизированное,1
http://meeDamian.com,1
BEGIN,1
\memory"\),r=l.statusCode||{},s={},t={},u=0,v="\canceled"\,w={readyState:0,getResponseHeader:function(a){var\,1
foo,1
non-prefixed,1
\capabilities-secure,\,1
group_id,1
[],1
preserve,1
newline,1
getc,1
descr,1
commenting,1
radians,1
plug::ins,1
margin,1
unused,1
a=this.type;return,1
FavoritesCommonDir,1
environment,1
clojure.js),1
<,1
\grep"\,r:0,c:[e.HCM,{cN:"\regexp"\,b:"\(s|tr|y)/(\\\\.|[^/])*/(\\\\.|[^/])*/[a-z]*"\,r:10},{cN:"\regexp"\,b:"\(m|qr)?/"\,e:"\/[a-z]*"\,c:[e.BE],r:0}]},{cN:"\function"\,bK:"\sub"\,e:"\(\\s*\\(.*?\\))?[;{]"\,eE:!0,r:5,c:[e.TM]},{b:"\-\\w\\b"\,r:0},{b:"\^__DATA__$"\,e:"\^__END__$"\,sL:"\mojolicious"\,c:[{b:"\^@@.*"\,e:"\$"\,cN:"\comment"\}]}];return\,1
\attr_accessor"\,literal:"\true\,1
telldir,1
precedes,1
field,1
<lucastmazza@gmail.com>,1
labels,1
recv,1
pctthreshold,1
__kindof,1
extent,1
getprotoent,1
asc,1
licenses,1
\octal,\,1
http://developer.couchbase.com/documentation/server/current/n1ql/n1ql-language-reference/reservedwords.html,1
_Null_unspecified,1
\highlighted,\,1
Vsevolod,1
nopromp,1
instancied,1
framework,1
NS_DESIGNATED_INITIALIZER,1
DocumentsCommonDir,1
\"\$znext"\,\,1
Zena,1
IO,1
